Bolnr,Belnr,Country1,Refnr,IdocCreationDate,FileName
00399990006396171,4518065585,US,,20240313,output_20240320_200355.json
467207306,4517197842,US,76309798062340358,20240306,output_20240320_200447.json
00399990006396393,4518129858,US,,20240313,output_20240320_200455.json
00299990009764589,4518097645,US,,20240306,output_20240320_200547.json
00399990006396287,4518135223,US,,20240313,output_20240320_200555.json
00299990009764480,4518031067,US,,20240306,output_20240320_200647.json
00399990006396171,4518119694,US,,20240313,output_20240320_200655.json
00299990009764763,4518088533,US,,20240306,output_20240320_200747.json
00299990009771419,4518127566,US,,20240313,output_20240320_200755.json
00299990009764275,4518095851,US,,20240306,output_20240320_200847.json
00299990009771433,4518101788,US,,20240313,output_20240320_200855.json
00299990009764251,4518084602,US,,20240306,output_20240320_200947.json
00299990009771419,4518119453,US,,20240313,output_20240320_200955.json
00299990009764688,4518090934,US,,20240306,output_20240320_201047.json
1Z3X14600365526881,4518089552,US,438149,20240306,output_20240320_201100.json
00299990009764473,4518090057,US,,20240306,output_20240320_201147.json
,4517296086,US,,20240306,output_20240320_201200.json
00299990009764657,4518023490,US,,20240306,output_20240320_201248.json
,4517997839,US,,20240306,output_20240320_201300.json
00299990009764336,4518101893,US,,20240306,output_20240320_201348.json
00299990009764695,4518076764,US,,20240306,output_20240320_201401.json
00299990009764725,4518092983,US,,20240306,output_20240320_201448.json
00299990009764299,4518084397,US,,20240306,output_20240320_201501.json
00299990009764299,4518105958,US,,20240306,output_20240320_201548.json
00299990009764480,4518096286,US,,20240306,output_20240320_201601.json
00299990009764275,4518088785,US,,20240306,output_20240320_201648.json
00299990009764527,4518104957,US,,20240306,output_20240320_201701.json
00299990009765098,4518086803,US,,20240306,output_20240320_201748.json
00299990009764541,4518092178,US,,20240306,output_20240320_201801.json
00299990009764282,4518083888,US,,20240306,output_20240320_201848.json
00299990009764459,4517738167,US,,20240306,output_20240320_201901.json
00299990009764336,4518109047,US,,20240306,output_20240320_201948.json
00299990009764671,4518112508,US,,20240306,output_20240320_202001.json
00299990009764657,4518113835,US,,20240306,output_20240320_202048.json
00299990009764350,4518113828,US,,20240306,output_20240320_202101.json
00299990009764398,4518082097,US,,20240306,output_20240320_202148.json
00299990009764510,4517696393,US,,20240306,output_20240320_202201.json
00299990009764619,4518116411,US,,20240306,output_20240320_202251.json
00299990009764602,4518107042,US,,20240306,output_20240320_202301.json
00299990009764664,4518099843,US,,20240306,output_20240320_202351.json
00299990009764367,4518102144,US,,20240306,output_20240320_202401.json
00299990009764404,4518114747,US,,20240306,output_20240320_202451.json
00299990009764664,4518099582,US,,20240306,output_20240320_202501.json
00299990009764275,4518119212,US,,20240306,output_20240320_202551.json
00299990009764640,4518100214,US,,20240306,output_20240320_202601.json
00299990009764374,4518101496,US,,20240306,output_20240320_202651.json
00299990009764350,4518077802,US,,20240306,output_20240320_202701.json
00299990009764220,5510016506,US,,20240306,output_20240320_202751.json
00299990009764664,4518102967,US,,20240306,output_20240320_202801.json
00299990009764282,4518077789,US,,20240306,output_20240320_202851.json
00299990009764343,4518076905,US,,20240306,output_20240320_202901.json
00299990009764398,4518029970,US,,20240306,output_20240320_202951.json
00299990009764404,4518067979,US,,20240306,output_20240320_203001.json
00299990009764626,4518107385,US,,20240306,output_20240320_203051.json
00299990009764343,4518111709,US,,20240306,output_20240320_203101.json
00299990009764688,4518114885,US,,20240306,output_20240320_203151.json
00299990009764633,4518093377,US,,20240306,output_20240320_203201.json
00299990009764671,4518094580,US,,20240306,output_20240320_203251.json
00299990009764510,4517783293,US,,20240306,output_20240320_203301.json
00299990009764350,4518084403,US,,20240306,output_20240320_203352.json
00299990009764558,4518081899,US,,20240306,output_20240320_203401.json
00299990009764374,4518109231,US,,20240306,output_20240320_203452.json
00299990009764268,4517679945,US,,20240306,output_20240320_203501.json
00299990009764251,4518079662,US,,20240306,output_20240320_203552.json
00299990009764619,4518111410,US,,20240306,output_20240320_203601.json
00299990009764381,4518083801,US,,20240306,output_20240320_203652.json
00299990009764589,4518067970,US,,20240306,output_20240320_203701.json
00299990009764343,4518098402,US,,20240306,output_20240320_203752.json
00299990009764381,4518112915,US,,20240306,output_20240320_203801.json
3490435,4517329883,US,,20240306,output_20240320_203852.json
00299990009764657,4518086362,US,,20240306,output_20240320_203901.json
3490411,4517346655,US,,20240306,output_20240320_203952.json
00299990009764244,4518086620,US,,20240306,output_20240320_204001.json
03062024PARCEL,4518081447,US,,20240306,output_20240320_204052.json
15058068832,4517437324,US,467319910,20240306,output_20240320_204101.json
3490411,4517348432,US,,20240306,output_20240320_204152.json
3490459,4517349017,US,,20240306,output_20240320_204201.json
3490411,4517351007,US,,20240306,output_20240320_204252.json
,4517428957,US,467319063,20240306,output_20240320_204301.json
3490448,4517297866,US,,20240306,output_20240320_204352.json
TR#282732 SEAL#SG385032,4517296096,US,12094711,20240306,output_20240320_204401.json
3490459,4517347726,US,,20240306,output_20240320_204452.json
3490411,4517010352,US,,20240306,output_20240320_204502.json
3490411,4517350216,US,,20240306,output_20240320_204552.json
3490411,4516992840,US,,20240306,output_20240320_204602.json
3490459,4517004297,US,,20240306,output_20240320_204652.json
3490411,4517348433,US,,20240306,output_20240320_204702.json
3490411,4517351407,US,,20240306,output_20240320_204752.json
3490435,4517349020,US,,20240306,output_20240320_204802.json
1ZB8D9050329993379,4518102209,US,,20240306,output_20240320_204852.json
3490459,4517346239,US,,20240306,output_20240320_204902.json
3490459,4517351311,US,,20240306,output_20240320_204952.json
242606696,4518094078,US,12094060,20240306,output_20240320_205002.json
3490421,4517707324,US,,20240306,output_20240320_205052.json
3490411,4517350911,US,,20240306,output_20240320_205102.json
,4517434935,US,467319053,20240306,output_20240320_205152.json
,4517428956,US,467319063,20240306,output_20240320_205202.json
00499990002759733,4518076349,US,,20240306,output_20240320_205252.json
,4517430790,US,467319063,20240306,output_20240320_205302.json
00399990006386530,4517683588,US,,20240306,output_20240320_205352.json
467316357,4518098534,US,3490406,20240306,output_20240320_205402.json
00399990006386813,4518112180,US,,20240306,output_20240320_205452.json
00399990006386677,4518118219,US,,20240306,output_20240320_205502.json
00399990006387100,4518113261,US,,20240306,output_20240320_205553.json
00299990009771631,4518136927,US,,20240313,output_20240320_205602.json
00399990006386813,4518104816,US,,20240306,output_20240320_205653.json
00299990009771693,4518125601,US,,20240313,output_20240320_205702.json
00399990006386646,4518117411,US,,20240306,output_20240320_205753.json
00299990009771464,4518124622,US,,20240313,output_20240320_205802.json
00399990006386646,4518110854,US,,20240306,output_20240320_205853.json
00299990009771464,4518126116,US,,20240313,output_20240320_205902.json
00399990006386783,4518083559,US,,20240306,output_20240320_205953.json
00299990009771440,4518128576,US,,20240313,output_20240320_210002.json
00399990006386561,4518088494,US,,20240306,output_20240320_210053.json
00299990009771570,4518102760,US,,20240313,output_20240320_210102.json
00399990006386806,4518113523,US,,20240306,output_20240320_210153.json
00299990009771730,4518118840,US,,20240313,output_20240320_210202.json
00399990006387254,4518111035,US,,20240306,output_20240320_210253.json
00299990009771709,4518129284,US,,20240313,output_20240320_210302.json
00399990006386639,4518083566,US,,20240306,output_20240320_210353.json
00299990009771723,4518110133,US,,20240313,output_20240320_210402.json
00399990006386608,4518125809,US,,20240306,output_20240320_210453.json
00299990009771716,4518129059,US,,20240313,output_20240320_210502.json
00399990006386806,4518103577,US,,20240306,output_20240320_210553.json
00299990009771433,4518116077,US,,20240313,output_20240320_210602.json
00399990006386653,4518115626,US,,20240306,output_20240320_210653.json
00299990009771655,4518117460,US,,20240313,output_20240320_210702.json
00399990006387179,4518067984,US,,20240306,output_20240320_210753.json
00299990009771525,4518127569,US,,20240313,output_20240320_210802.json
00399990006386813,4518097388,US,,20240306,output_20240320_210853.json
00299990009771693,4518114169,US,,20240313,output_20240320_210902.json
00399990006386684,4518106890,US,,20240306,output_20240320_210953.json
00299990009771716,4518107501,US,,20240313,output_20240320_211002.json
00399990006386646,4518067992,US,,20240306,output_20240320_211053.json
00299990009771464,4518126002,US,,20240313,output_20240320_211102.json
00399990006386745,4518090932,US,,20240306,output_20240320_211154.json
00299990009771495,4518127216,US,,20240313,output_20240320_211202.json
00399990006386516,4518115672,US,,20240306,output_20240320_211254.json
00299990009771440,4518120341,US,,20240313,output_20240320_211302.json
00399990006386622,4518111430,US,,20240306,output_20240320_211354.json
00299990009771594,4518125066,US,,20240313,output_20240320_211402.json
00399990006386592,4518019494,US,,20240306,output_20240320_211454.json
00299990009771563,4518111293,US,,20240313,output_20240320_211502.json
00399990006386660,4517679976,US,,20240306,output_20240320_211554.json
00299990009771761,4518106299,US,,20240313,output_20240320_211602.json
00399990006386578,4518050088,US,,20240306,output_20240320_211654.json
00299990009771594,4518071531,US,,20240313,output_20240320_211703.json
00399990006386752,4517783291,US,,20240306,output_20240320_211754.json
00299990009771723,4518116262,US,,20240313,output_20240320_211803.json
00399990006386639,4518112246,US,,20240306,output_20240320_211854.json
00299990009771341,4518110500,US,,20240313,output_20240320_211903.json
00399990006386509,5510016509,US,,20240306,output_20240320_211954.json
00299990009771426,4518128931,US,,20240313,output_20240320_212003.json
00399990006386745,4518096583,US,,20240306,output_20240320_212054.json
00299990009771686,4518119734,US,,20240313,output_20240320_212103.json
00399990006386677,4518099895,US,,20240306,output_20240320_212154.json
00299990009771471,4518142115,US,,20240313,output_20240320_212203.json
00399990006387094,4518114129,US,,20240306,output_20240320_212254.json
00299990009771549,4518120437,US,,20240313,output_20240320_212303.json
00399990006386509,5510016509,US,,20240306,output_20240320_212354.json
892-783533,4518095267,US,B088718,20240313,output_20240320_212403.json
00399990006387100,4518030594,US,,20240306,output_20240320_212454.json
00299990009771570,4518111439,US,,20240313,output_20240320_212503.json
1Z4E84030313948344,4517953302,US,P10230222,20240306,output_20240320_212554.json
00299990009771440,4518122598,US,,20240313,output_20240320_212603.json
466993591,4517331842,US,466993591,20240306,output_20240320_212654.json
,4517288095,US,,20240313,output_20240320_212703.json
467178104,4517234645,US,467178104,20240306,output_20240320_212755.json
1z0428730379654064,4518105211,US,,20240313,output_20240320_212803.json
466993591,4517239123,US,466993591,20240306,output_20240320_212855.json
283-622205,4517931488,US,0117547359,20240313,output_20240320_212903.json
467180428,4517221691,US,467180428,20240306,output_20240320_212955.json
,4517432816,US,468114294,20240313,output_20240320_213003.json
149-5384772-1,4517369534,US,467319012,20240306,output_20240320_213055.json
3493248,4518105718,US,7556287.1,20240313,output_20240320_213103.json
149-5384772-1,4517183218,US,467319012,20240306,output_20240320_213155.json
6570533,4517735019,US,468101151,20240313,output_20240320_213203.json
,4518089580,US,,20240306,output_20240320_213255.json
3493240,4518105224,US,7556288.1,20240313,output_20240320_213303.json
35672686,4517296105,US,,20240306,output_20240320_213355.json
283-622205,4517962431,US,0117547386,20240313,output_20240320_213403.json
149-5384772-1,4517363591,US,467319012,20240306,output_20240320_213455.json
TRL 66922,4517230179,US,08273990017036614,20240313,output_20240320_213503.json
149-5384772-1,4518044565,US,467319012,20240306,output_20240320_213555.json
TRL 66922,4517235744,US,08273990017036614,20240313,output_20240320_213603.json
,4518080265,US,,20240306,output_20240320_213655.json
TRL 66922,4517239334,US,08273990017036614,20240313,output_20240320_213703.json
,4517340459,US,,20240306,output_20240320_213755.json
725973772722,4518074387,US,,20240313,output_20240320_213803.json
130 380 626,4517172894,US,466982588,20240306,output_20240320_213855.json
00499990002770769,4518120944,US,,20240313,output_20240320_213903.json
,4518094083,US,,20240306,output_20240320_213955.json
00499990002770790,4518120874,US,,20240313,output_20240320_214003.json
107005330304,4517411499,US,467319251,20240306,output_20240320_214055.json
00499990002770875,4518135944,US,,20240313,output_20240320_214103.json
130 380 626,4517159895,US,466982588,20240306,output_20240320_214155.json
00499990002770813,4518122291,US,,20240313,output_20240320_214203.json
130 380 626,4518040716,US,466982588,20240306,output_20240320_214255.json
00399990006396331,4518123634,US,,20240313,output_20240320_214303.json
,4517582878,US,P249015,20240306,output_20240320_214355.json
00399990006396188,4518111054,US,,20240313,output_20240320_214403.json
130 380 626,4518029283,US,466982588,20240306,output_20240320_214455.json
00399990006396201,4518118345,US,,20240313,output_20240320_214503.json
130 380 626,4518013405,US,466982588,20240306,output_20240320_214555.json
00399990006396713,4518121754,US,,20240313,output_20240320_214603.json
35602001,4517624448,US,467330847,20240306,output_20240320_214656.json
00399990006396201,4518108954,US,,20240313,output_20240320_214703.json
130 380 626,4518040717,US,466982588,20240306,output_20240320_214756.json
00399990006396638,4518118426,US,,20240313,output_20240320_214803.json
1Z0361YE0300447843,4518085645,US,04760310013272503,20240306,output_20240320_214856.json
00399990006396331,4518139913,US,,20240313,output_20240320_214903.json
467292706,4517614837,US,,20240306,output_20240320_214956.json
00399990006396423,4518133387,US,,20240313,output_20240320_215004.json
467292706,4517601891,US,,20240306,output_20240320_215056.json
00399990006396287,4518126223,US,,20240313,output_20240320_215104.json
,4518024608,US,,20240306,output_20240320_215156.json
00399990006396232,4518116386,US,,20240313,output_20240320_215204.json
005183349103,4517331913,US,,20240306,output_20240320_215256.json
00399990006396416,4518081086,US,,20240313,output_20240320_215304.json
1ZY2207F0353298600,4518052297,US,4518052297,20240306,output_20240320_215356.json
00399990006396850,4518098805,US,,20240313,output_20240320_215404.json
00299990009770979,4518123621,US,,20240313,output_20240320_215458.json
,4517343751,US,,20240313,output_20240320_215504.json
00299990009770948,4518104500,US,,20240313,output_20240320_215558.json
15050034261,4517391513,US,07830590000136086864,20240313,output_20240320_215604.json
00299990009771051,4518107095,US,,20240313,output_20240320_215658.json
99965253971,4517896256,US,12119089,20240313,output_20240320_215704.json
00299990009771228,4518128858,US,,20240313,output_20240320_215758.json
149-8605620-9,4517947576,US,0117547371,20240313,output_20240320_215804.json
00299990009771242,4518126140,US,,20240313,output_20240320_215858.json
149-8605620-9,4517962433,US,0117547388,20240313,output_20240320_215904.json
00299990009771082,4518119966,US,,20240313,output_20240320_215959.json
103521778803,4518122980,US,RE03221,20240313,output_20240320_220004.json
00299990009771068,4518063277,US,,20240313,output_20240320_220059.json
10751936430 6,4517349096,US,10751936430 6,20240313,output_20240320_220104.json
00299990009771150,4518103792,US,,20240313,output_20240320_220159.json
,4517999785,US,,20240313,output_20240320_220204.json
00299990009771037,4518103181,US,,20240313,output_20240320_220259.json
1ZY359V10398954033,4517264119,US,,20240313,output_20240320_220304.json
00299990009771150,4518120704,US,,20240313,output_20240320_220359.json
,4517209431,US,,20240313,output_20240320_220404.json
00299990009771020,4518117431,US,,20240313,output_20240320_220459.json
00299990009771105,4518114585,US,,20240313,output_20240320_220504.json
00299990009771235,4518129415,US,,20240313,output_20240320_220559.json
00299990009771068,4518115293,US,,20240313,output_20240320_220604.json
00299990009771013,4518125031,US,,20240313,output_20240320_220659.json
00299990009771020,4518115243,US,,20240313,output_20240320_220704.json
00299990009771198,4518120796,US,,20240313,output_20240320_220759.json
00299990009771181,4518135207,US,,20240313,output_20240320_220805.json
00299990009771099,4518113403,US,,20240313,output_20240320_220859.json
00299990009771075,4518121927,US,,20240313,output_20240320_220905.json
TRL 271799 SL 0908968,4517658004,US,00468650087497448,20240313,output_20240320_220959.json
00299990009771082,4518059802,US,,20240313,output_20240320_221005.json
TRL 271799 SL 0908968,4517628096,US,00468650087497448,20240313,output_20240320_221059.json
00299990009771198,4518120551,US,,20240313,output_20240320_221105.json
1Z16E1X10353631477,4517670790,US,,20240313,output_20240320_221159.json
00299990009771150,4518063279,US,,20240313,output_20240320_221205.json
TRL 271799 SL 0908968,4517672077,US,00468650087497448,20240313,output_20240320_221259.json
00299990009771273,4518109493,US,,20240313,output_20240320_221305.json
TRL 271799 SL 0908968,4517680310,US,00468650087497448,20240313,output_20240320_221359.json
00299990009771075,4518127581,US,,20240313,output_20240320_221405.json
TRL 271799 SL 0908968,4517964496,US,00468650087497448,20240313,output_20240320_221459.json
00299990009771006,4518139214,US,,20240313,output_20240320_221505.json
1Z4E84030313949941,4518104639,US,P10256231,20240313,output_20240320_221559.json
1Z4E84030313950000,4517985987,US,P10256251,20240313,output_20240320_221605.json
TRL 271799 SL 0908968,4517996048,US,00468650087497448,20240313,output_20240320_221659.json
TRL 271799 SL 0908968,4517678662,US,00468650087497448,20240313,output_20240320_221705.json
TRL 271799 SL 0908968,4517684243,US,00468650087497448,20240313,output_20240320_221759.json
TRL 271799 SL 0908968,4517681120,US,00468650087497448,20240313,output_20240320_221805.json
PICKUP,4517977765,CA,,20240313,output_20240320_221859.json
TRL 271799 SL 0908968,4517997056,US,00468650087497448,20240313,output_20240320_221905.json
TRL R13 SEAL SG385048,4518124139,US,12119113,20240313,output_20240320_221959.json
TRL 271799 SL 0908968,4517674241,US,00468650087497448,20240313,output_20240320_222005.json
467963541,4517175775,US,467963541,20240313,output_20240320_222100.json
1Z4E84030313949914,4517980394,US,P10256225,20240313,output_20240320_222105.json
468116913,4517234234,US,468116913,20240313,output_20240320_222200.json
TRL 271799 SL 0908968,4517670367,US,00468650087497448,20240313,output_20240320_222205.json
467963541,4517235418,US,467963541,20240313,output_20240320_222300.json
TRL 271799 SL 0908968,4517680222,US,00468650087497448,20240313,output_20240320_222306.json
,4518097739,US,468265250,20240313,output_20240320_222400.json
1ZGH62240313631160,4518102240,US,04760310013304858,20240313,output_20240320_222406.json
467963541,4517214688,US,467963541,20240313,output_20240320_222500.json
467960880,4517226047,US,467960880,20240313,output_20240320_222506.json
467960880,4517345900,US,467960880,20240313,output_20240320_222600.json
467960880,4517230848,US,467960880,20240313,output_20240320_222606.json
468116913,4517227637,US,468116913,20240313,output_20240320_222700.json
468075748,4517181200,US,468075748,20240313,output_20240320_222706.json
6176559550,4518128539,US,,20240313,output_20240320_222800.json
468075748,4517225286,US,468075748,20240313,output_20240320_222806.json
10743935390 2,4518124156,US,08712090002445200,20240313,output_20240320_222900.json
468116913,4517233719,US,468116913,20240313,output_20240320_222906.json
1Z3X14600364495327,4518095273,US,438335,20240313,output_20240320_223000.json
467963541,4517220971,US,467963541,20240313,output_20240320_223006.json
00499990002770745,4518094303,US,,20240313,output_20240320_223100.json
467960880,4517229831,US,467960880,20240313,output_20240320_223106.json
00499990002771063,4518147924,US,,20240313,output_20240320_223200.json
468075748,4517231867,US,468075748,20240313,output_20240320_223206.json
00499990002770899,4518098398,US,,20240313,output_20240320_223300.json
468075748,4517201867,US,468075748,20240313,output_20240320_223306.json
00499990002770646,4518087544,US,,20240313,output_20240320_223400.json
467960880,4517223158,US,467960880,20240313,output_20240320_223406.json
00399990006396621,4518134567,US,,20240313,output_20240320_223500.json
468075748,4517355158,US,468075748,20240313,output_20240320_223506.json
00399990006396249,4518141413,US,,20240313,output_20240320_223600.json
467963541,4517328432,US,467963541,20240313,output_20240320_223606.json
00399990006396652,4518116575,US,,20240313,output_20240320_223701.json
468116913,4517360324,US,468116913,20240313,output_20240320_223706.json
00399990006396652,4518133455,US,,20240313,output_20240320_223801.json
468075748,4517201491,US,468075748,20240313,output_20240320_223806.json
00399990006396263,4518112298,US,,20240313,output_20240320_223901.json
467960880,4517333318,US,467960880,20240313,output_20240320_223907.json
00399990006396713,4518119374,US,,20240313,output_20240320_224001.json
1ZR032720361808745,4517374331,US,1ZR032720361808745,20240313,output_20240320_224007.json
00399990006396324,4518127830,US,,20240313,output_20240320_224101.json
1ZR032720361359365,4517372713,US,1ZR032720361359365,20240313,output_20240320_224107.json
00399990006396232,4518128672,US,,20240313,output_20240320_224201.json
6176559546,4518124068,US,,20240313,output_20240320_224207.json
00399990006396386,4518114461,US,,20240313,output_20240320_224301.json
107758463306,4517985992,US,438337,20240313,output_20240320_224307.json
00399990006396386,4518121467,US,,20240313,output_20240320_224401.json
1Z3X14600365761439,4518095272,US,438336,20240313,output_20240320_224407.json
00399990006396898,4518144317,US,,20240313,output_20240320_224501.json
1Z3X14600365962990,4518104644,US,438333,20240313,output_20240320_224507.json
00399990006396713,4518107706,US,,20240313,output_20240320_224601.json
00499990002770783,4518111481,US,,20240313,output_20240320_224607.json
00399990006396782,4518116285,US,,20240313,output_20240320_224701.json
00399990006396720,4518117776,US,,20240313,output_20240320_224707.json
00399990006396171,4518120180,US,,20240313,output_20240320_224801.json
00399990006396409,4518059889,US,,20240313,output_20240320_224807.json
00399990006396171,4518065585,US,,20240313,output_20240320_224901.json
00299990009771044,4518114469,US,,20240313,output_20240320_224907.json
00399990006396393,4518129858,US,,20240313,output_20240320_225001.json
00299990009771174,4518138608,US,,20240313,output_20240320_225007.json
00399990006396287,4518135223,US,,20240313,output_20240320_225101.json
00299990009771020,4518115401,US,,20240313,output_20240320_225107.json
00399990006396171,4518119694,US,,20240313,output_20240320_225201.json
00299990009771136,4518118597,US,,20240313,output_20240320_225207.json
00299990009771419,4518127566,US,,20240313,output_20240320_225301.json
00299990009771037,4518102396,US,,20240313,output_20240320_225307.json
00299990009771433,4518101788,US,,20240313,output_20240320_225401.json
00299990009771099,4518118658,US,,20240313,output_20240320_225407.json
00299990009771419,4518119453,US,,20240313,output_20240320_225501.json
00299990009770948,4518103158,US,,20240313,output_20240320_225507.json
592425455,4518126823,US,468090988,20240313,output_20240320_225606.json
00299990009770962,4518126169,US,,20240313,output_20240320_225607.json
488930164,4517980400,US,438339,20240313,output_20240320_225706.json
00299990009771167,4518136629,US,,20240313,output_20240320_225708.json
00499990002770646,4518127304,US,,20240313,output_20240320_225807.json
00299990009770962,4518115544,US,,20240313,output_20240320_225808.json
00499990002770806,4518111582,US,,20240313,output_20240320_225907.json
00299990009770948,4518117937,US,,20240313,output_20240320_225908.json
00499990002770776,4518110090,US,,20240313,output_20240320_230007.json
00299990009771143,4518125665,US,,20240313,output_20240320_230008.json
00499990002770745,4518123815,US,,20240313,output_20240320_230107.json
00299990009771174,4518127530,US,,20240313,output_20240320_230108.json
00499990002770714,4518107070,US,,20240313,output_20240320_230207.json
00299990009771105,4518129411,US,,20240313,output_20240320_230211.json
00499990002770721,4518103182,US,,20240313,output_20240320_230307.json
00299990009771006,4518129352,US,,20240313,output_20240320_230311.json
00399990006396362,4518103794,US,,20240313,output_20240320_230407.json
00299990009770993,4518114234,US,,20240313,output_20240320_230411.json
00399990006396201,4518111575,US,,20240313,output_20240320_230507.json
TRL 271799 SL 0908968,4517660581,US,00468650087497448,20240313,output_20240320_230511.json
00399990006396348,4518116266,US,,20240313,output_20240320_230607.json
PICKUP,4517605085,CA,,20240313,output_20240320_230611.json
00399990006396348,4518140315,US,,20240313,output_20240320_230707.json
TRL 271799 SL 0908968,4517659571,US,00468650087497448,20240313,output_20240320_230711.json
00399990006396317,4518136162,US,,20240313,output_20240320_230807.json
1Z4E84030313949996,4518095269,US,P10256250,20240313,output_20240320_230811.json
00399990006396379,4518129726,US,,20240313,output_20240320_230907.json
TRL 271799 SL 0908968,4517683213,US,00468650087497448,20240313,output_20240320_230911.json
00399990006396324,4518134261,US,,20240313,output_20240320_231007.json
TRL 271799 SL 0908968,4517688018,US,00468650087497448,20240313,output_20240320_231011.json
00399990006396362,4518143120,US,,20240313,output_20240320_231107.json
725973770101,4517955853,US,,20240313,output_20240320_231111.json
00399990006396416,4518136342,US,,20240313,output_20240320_231207.json
TRL 271799 SL 0908968,4517694147,US,00468650087497448,20240313,output_20240320_231211.json
00399990006396355,4518133665,US,,20240313,output_20240320_231307.json
468116913,4517229232,US,468116913,20240313,output_20240320_231311.json
00399990006396645,4518122367,US,,20240313,output_20240320_231407.json
467960880,4517239124,US,467960880,20240313,output_20240320_231411.json
00399990006396256,4518124759,US,,20240313,output_20240320_231507.json
468116913,4517229233,US,468116913,20240313,output_20240320_231512.json
00399990006396324,4518121877,US,,20240313,output_20240320_231607.json
467963541,4517233897,US,467963541,20240313,output_20240320_231612.json
00399990006396263,4518122486,US,,20240313,output_20240320_231707.json
467963541,4517232719,US,467963541,20240313,output_20240320_231712.json
00299990009771433,4518096699,US,,20240313,output_20240320_231807.json
467960880,4517229151,US,467960880,20240313,output_20240320_231812.json
00299990009771563,4518126262,US,,20240313,output_20240320_231907.json
467960880,4517233525,US,467960880,20240313,output_20240320_231912.json
00299990009771518,4518120892,US,,20240313,output_20240320_232008.json
468116913,4517225746,US,468116913,20240313,output_20240320_232012.json
00299990009771624,4518118082,US,,20240313,output_20240320_232108.json
467960880,4517214846,US,467960880,20240313,output_20240320_232112.json
00299990009771624,4518121698,US,,20240313,output_20240320_232208.json
,4517390442,US,,20240313,output_20240320_232212.json
00299990009771358,4518127856,US,,20240313,output_20240320_232308.json
10743935390 2,4518087971,US,08712090002445200,20240313,output_20240320_232312.json
00299990009771471,4518110100,US,,20240313,output_20240320_232408.json
1Z613F880377818131,4517316712,CA,PLU-000234759,20240313,output_20240320_232412.json
00299990009771662,4518103156,US,,20240313,output_20240320_232508.json
,4517394404,US,,20240313,output_20240320_232512.json
00299990009771518,4518114096,US,,20240313,output_20240320_232608.json
,4518126644,US,,20240313,output_20240320_232612.json
00299990009771396,4518140828,US,,20240313,output_20240320_232708.json
107758463306,4517985991,US,438338,20240313,output_20240320_232712.json
00299990009771488,4518122165,US,,20240313,output_20240320_232808.json
00499990002770820,4518125986,US,,20240313,output_20240320_232812.json
00299990009771570,4518110486,US,,20240313,output_20240320_232908.json
00399990006396225,4518119256,US,,20240313,output_20240320_232913.json
00299990009771389,4518127983,US,,20240313,output_20240320_233008.json
00399990006396232,4518111893,US,,20240313,output_20240320_233013.json
00299990009771471,4518130433,US,,20240313,output_20240320_233108.json
00399990006396379,4518111385,US,,20240313,output_20240320_233113.json
00299990009771587,4518130912,US,,20240313,output_20240320_233208.json
00399990006396621,4518096296,US,,20240313,output_20240320_233213.json
00299990009771570,4518111298,US,,20240313,output_20240320_233308.json
00399990006396638,4518111592,US,,20240313,output_20240320_233313.json
00299990009771358,4518133010,US,,20240313,output_20240320_233408.json
00399990006396720,4518131120,US,,20240313,output_20240320_233413.json
00299990009771426,4518111433,US,,20240313,output_20240320_233508.json
00399990006396409,4518106387,US,,20240313,output_20240320_233513.json
00299990009771587,4518117980,US,,20240313,output_20240320_233608.json
00399990006396256,4518118493,US,,20240313,output_20240320_233613.json
00299990009771563,4518130521,US,,20240313,output_20240320_233708.json
00399990006396331,4518112488,US,,20240313,output_20240320_233713.json
00299990009771389,4518126321,US,,20240313,output_20240320_233808.json
00399990006396218,4518091306,US,,20240313,output_20240320_233813.json
00299990009771327,4518109301,US,,20240313,output_20240320_233908.json
00399990006396713,4518112690,US,,20240313,output_20240320_233913.json
00299990009771648,4518116069,US,,20240313,output_20240320_234008.json
00399990006396218,4518101153,US,,20240313,output_20240320_234013.json
1Z4A48E30346284211,4517660608,US,,20240313,output_20240320_234109.json
00399990006397093,4518130733,US,,20240313,output_20240320_234113.json
107194265702,4518111779,US,468058242,20240313,output_20240320_234209.json
00399990006396324,4518131543,US,,20240313,output_20240320_234213.json
00299990009771372,4518086171,US,,20240313,output_20240320_234309.json
00399990006396287,4518105893,US,,20240313,output_20240320_234314.json
468157613,4518122956,US,,20240313,output_20240320_234409.json
00399990006396348,4518111057,US,,20240313,output_20240320_234414.json
525510590,4518129697,US,12116622,20240313,output_20240320_234509.json
00399990006396348,4518110887,US,,20240313,output_20240320_234514.json
15124784487,4517469851,US,,20240313,output_20240320_234609.json
00399990006396270,4518112205,US,,20240313,output_20240320_234614.json
359053,4517896288,US,1Z0805FE0395603225,20240313,output_20240320_234709.json
00399990006396249,4518102549,US,,20240313,output_20240320_234714.json
TRL 66922,4517255463,US,08273990017036614,20240313,output_20240320_234809.json
00399990006396171,4517960999,US,,20240313,output_20240320_234814.json
TRL 66922,4517206893,US,08273990017036614,20240313,output_20240320_234909.json
00299990009771655,4518121277,US,,20240313,output_20240320_234914.json
TRL 66922,4517322846,US,08273990017036614,20240313,output_20240320_235009.json
00299990009771464,4518081100,US,,20240313,output_20240320_235014.json
